date_time	bin	direction	speed
2015-07-27 20:06:00	1.0	255.0	32.1
2015-07-27 20:12:00	1.0	255.0	30.1
2015-07-27 20:18:00	1.0	261.0	29.3
2015-07-27 20:24:00	1.0	260.0	27.3
2015-07-27 20:30:00	1.0	261.0	23.0
2015-07-27 20:36:00	1.0	261.0	22.9
2015-07-27 20:42:00	1.0	246.0	23.9
2015-07-27 20:48:00	1.0	239.0	24.6
2015-07-27 20:54:00	1.0	233.0	21.0
2015-07-27 21:00:00	1.0	220.0	14.9
2015-07-27 21:06:00	1.0	221.0	11.4
2015-07-27 21:12:00	1.0	211.0	10.7
2015-07-27 21:18:00	1.0	200.0	7.8
2015-07-27 21:24:00	1.0	163.0	8.7
2015-07-27 21:30:00	1.0	165.0	7.6
2015-07-27 21:36:00	1.0	156.0	9.5
2015-07-27 21:42:00	1.0	160.0	7.2
2015-07-27 21:48:00	1.0	130.0	5.0
2015-07-27 21:54:00	1.0	147.0	4.9
2015-07-27 22:00:00	1.0	147.0	5.3
2015-07-27 22:06:00	1.0	104.0	5.2
2015-07-27 22:12:00	1.0	85.0	4.4
2015-07-27 22:18:00	1.0	66.0	6.8
2015-07-27 22:24:00	1.0	59.0	5.6
2015-07-27 22:30:00	1.0	51.0	6.2
2015-07-27 22:36:00	1.0	50.0	10.2
2015-07-27 22:42:00	1.0	57.0	7.6
2015-07-27 22:48:00	1.0	62.0	10.6
2015-07-27 22:54:00	1.0	58.0	13.4
2015-07-27 23:00:00	1.0	64.0	15.4
2015-07-27 23:06:00	1.0	57.0	13.4
2015-07-27 23:12:00	1.0	61.0	13.2
2015-07-27 23:18:00	1.0	54.0	14.0
2015-07-27 23:24:00	1.0	59.0	14.4
2015-07-27 23:30:00	1.0	57.0	13.7
2015-07-27 23:36:00	1.0	61.0	13.1
2015-07-27 23:42:00	1.0	59.0	12.4
2015-07-27 23:48:00	1.0	72.0	12.3
2015-07-27 23:54:00	1.0	65.0	10.5
2015-07-28 00:00:00	1.0	67.0	11.9
2015-07-28 00:06:00	1.0	69.0	13.2
2015-07-28 00:12:00	1.0	63.0	16.9
2015-07-28 00:18:00	1.0	53.0	18.0
2015-07-28 00:24:00	1.0	51.0	20.0
2015-07-28 00:30:00	1.0	53.0	17.6
2015-07-28 00:36:00	1.0	50.0	14.8
2015-07-28 00:42:00	1.0	53.0	16.7
2015-07-28 00:48:00	1.0	51.0	13.0
2015-07-28 00:54:00	1.0	31.0	11.2
2015-07-28 01:00:00	1.0	31.0	11.0
2015-07-28 01:06:00	1.0	27.0	12.6
2015-07-28 01:12:00	1.0	31.0	16.3
2015-07-28 01:18:00	1.0	25.0	13.9
2015-07-28 01:24:00	1.0	25.0	10.1
2015-07-28 01:30:00	1.0	12.0	8.5
2015-07-28 01:36:00	1.0	354.0	5.7
2015-07-28 01:42:00	1.0	333.0	4.4
2015-07-28 01:48:00	1.0	290.0	5.7
2015-07-28 01:54:00	1.0	95.0	1.0
2015-07-28 02:00:00	1.0	283.0	3.2
2015-07-28 02:06:00	1.0	311.0	2.1
2015-07-28 02:12:00	1.0	251.0	3.3
2015-07-28 02:18:00	1.0	267.0	6.5
2015-07-28 02:24:00	1.0	250.0	8.2
2015-07-28 02:30:00	1.0	271.0	9.3
2015-07-28 02:36:00	1.0	254.0	9.9
2015-07-28 02:42:00	1.0	249.0	11.6
2015-07-28 02:48:00	1.0	253.0	13.6
2015-07-28 02:54:00	1.0	256.0	14.2
2015-07-28 03:00:00	1.0	262.0	12.5
2015-07-28 03:06:00	1.0	253.0	17.4
2015-07-28 03:12:00	1.0	248.0	18.4
2015-07-28 03:18:00	1.0	247.0	19.3
2015-07-28 03:24:00	1.0	259.0	18.7
2015-07-28 03:30:00	1.0	258.0	17.2
2015-07-28 03:36:00	1.0	261.0	15.9
2015-07-28 03:42:00	1.0	230.0	9.9
2015-07-28 03:48:00	1.0	234.0	11.0
2015-07-28 03:54:00	1.0	236.0	8.3
2015-07-28 04:00:00	1.0	231.0	12.5
2015-07-28 04:06:00	1.0	228.0	15.7
2015-07-28 04:12:00	1.0	247.0	15.0
2015-07-28 04:18:00	1.0	249.0	15.1
2015-07-28 04:24:00	1.0	224.0	14.0
2015-07-28 04:30:00	1.0	217.0	13.8
2015-07-28 04:36:00	1.0	225.0	14.1
2015-07-28 04:42:00	1.0	226.0	14.8
2015-07-28 04:48:00	1.0	234.0	16.2
2015-07-28 04:54:00	1.0	235.0	16.3
2015-07-28 05:00:00	1.0	237.0	18.2
2015-07-28 05:06:00	1.0	242.0	16.1
2015-07-28 05:12:00	1.0	238.0	16.6
2015-07-28 05:18:00	1.0	238.0	16.6
2015-07-28 05:24:00	1.0	230.0	18.2
2015-07-28 05:30:00	1.0	234.0	19.1
2015-07-28 05:36:00	1.0	232.0	18.6
2015-07-28 05:42:00	1.0	240.0	19.7
2015-07-28 05:48:00	1.0	252.0	21.4
2015-07-28 05:54:00	1.0	251.0	23.2
2015-07-28 06:00:00	1.0	246.0	19.2
2015-07-28 06:06:00	1.0	246.0	16.2
2015-07-28 06:12:00	1.0	247.0	17.4
2015-07-28 06:18:00	1.0	229.0	16.3
2015-07-28 06:24:00	1.0	225.0	18.8
2015-07-28 06:30:00	1.0	228.0	22.9
2015-07-28 06:36:00	1.0	224.0	24.4
2015-07-28 06:42:00	1.0	218.0	22.7
2015-07-28 06:48:00	1.0	221.0	21.1
2015-07-28 06:54:00	1.0	226.0	20.5
2015-07-28 07:00:00	1.0	230.0	22.2
2015-07-28 07:06:00	1.0	231.0	22.9
2015-07-28 07:12:00	1.0	245.0	19.6
2015-07-28 07:18:00	1.0	247.0	17.2
2015-07-28 07:24:00	1.0	237.0	15.7
2015-07-28 07:30:00	1.0	227.0	18.8
2015-07-28 07:36:00	1.0	228.0	19.7
2015-07-28 07:42:00	1.0	238.0	19.2
2015-07-28 07:48:00	1.0	267.0	19.1
2015-07-28 07:54:00	1.0	264.0	20.8
2015-07-28 08:00:00	1.0	252.0	23.8
2015-07-28 08:06:00	1.0	241.0	15.1
2015-07-28 08:12:00	1.0	255.0	12.9
2015-07-28 08:18:00	1.0	244.0	13.2
2015-07-28 08:24:00	1.0	253.0	17.2
2015-07-28 08:30:00	1.0	246.0	18.9
2015-07-28 08:36:00	1.0	237.0	22.6
2015-07-28 08:42:00	1.0	231.0	19.0
2015-07-28 08:48:00	1.0	231.0	20.8
2015-07-28 08:54:00	1.0	245.0	21.6
2015-07-28 09:00:00	1.0	243.0	18.7
2015-07-28 09:06:00	1.0	239.0	17.7
2015-07-28 09:12:00	1.0	234.0	10.6
2015-07-28 09:18:00	1.0	238.0	6.1
2015-07-28 09:24:00	1.0	271.0	6.0
2015-07-28 09:30:00	1.0	26.0	5.1
2015-07-28 09:36:00	1.0	41.0	2.1
2015-07-28 09:42:00	1.0	59.0	4.5
2015-07-28 09:48:00	1.0	66.0	6.4
2015-07-28 09:54:00	1.0	45.0	7.7
2015-07-28 10:00:00	1.0	71.0	8.9
2015-07-28 10:06:00	1.0	59.0	13.4
2015-07-28 10:12:00	1.0	52.0	14.2
2015-07-28 10:18:00	1.0	52.0	14.1
2015-07-28 10:24:00	1.0	51.0	15.1
2015-07-28 10:30:00	1.0	59.0	17.6
2015-07-28 10:36:00	1.0	70.0	15.9
2015-07-28 10:42:00	1.0	57.0	19.1
2015-07-28 10:48:00	1.0	40.0	23.7
2015-07-28 10:54:00	1.0	39.0	23.1
2015-07-28 11:00:00	1.0	35.0	24.5
2015-07-28 11:06:00	1.0	29.0	27.6
2015-07-28 11:12:00	1.0	39.0	29.4
2015-07-28 11:18:00	1.0	35.0	29.5
2015-07-28 11:24:00	1.0	30.0	28.0
2015-07-28 11:30:00	1.0	26.0	31.6
2015-07-28 11:36:00	1.0	24.0	28.7
2015-07-28 11:42:00	1.0	27.0	23.8
2015-07-28 11:48:00	1.0	10.0	16.5
2015-07-28 11:54:00	1.0	343.0	7.9
2015-07-28 12:00:00	1.0	273.0	7.6
2015-07-28 12:06:00	1.0	280.0	7.2
2015-07-28 12:12:00	1.0	273.0	8.3
2015-07-28 12:18:00	1.0	267.0	7.5
2015-07-28 12:24:00	1.0	262.0	8.7
2015-07-28 12:30:00	1.0	264.0	8.3
2015-07-28 12:36:00	1.0	243.0	12.2
2015-07-28 12:42:00	1.0	240.0	12.4
2015-07-28 12:48:00	1.0	251.0	9.1
2015-07-28 12:54:00	1.0	229.0	8.0
2015-07-28 13:00:00	1.0	236.0	11.0
2015-07-28 13:06:00	1.0	234.0	10.3
2015-07-28 13:12:00	1.0	218.0	10.4
2015-07-28 13:18:00	1.0	212.0	7.8
2015-07-28 13:24:00	1.0	205.0	8.5
2015-07-28 13:30:00	1.0	209.0	8.3
2015-07-28 13:36:00	1.0	218.0	7.5
2015-07-28 13:42:00	1.0	206.0	8.5
2015-07-28 13:48:00	1.0	175.0	4.4
2015-07-28 13:54:00	1.0	171.0	4.0
2015-07-28 14:00:00	1.0	173.0	5.3
2015-07-28 14:06:00	1.0	170.0	7.2
2015-07-28 14:12:00	1.0	156.0	8.0
2015-07-28 14:18:00	1.0	181.0	6.9
2015-07-28 14:24:00	1.0	167.0	6.1
2015-07-28 14:30:00	1.0	164.0	3.4
2015-07-28 14:36:00	1.0	158.0	4.8
2015-07-28 14:42:00	1.0	168.0	4.7
2015-07-28 14:48:00	1.0	179.0	6.1
2015-07-28 14:54:00	1.0	166.0	4.8
2015-07-28 15:00:00	1.0	138.0	2.5
2015-07-28 15:06:00	1.0	160.0	4.6
2015-07-28 15:12:00	1.0	89.0	1.4
2015-07-28 15:18:00	1.0	258.0	2.1
2015-07-28 15:24:00	1.0	252.0	4.2
2015-07-28 15:30:00	1.0	292.0	7.0
2015-07-28 15:36:00	1.0	286.0	6.4
2015-07-28 15:42:00	1.0	261.0	4.3
2015-07-28 15:48:00	1.0	234.0	7.3
2015-07-28 15:54:00	1.0	222.0	5.8
2015-07-28 16:00:00	1.0	222.0	8.1
2015-07-28 16:06:00	1.0	209.0	7.0
2015-07-28 16:12:00	1.0	246.0	5.0
2015-07-28 16:18:00	1.0	258.0	5.5
2015-07-28 16:24:00	1.0	233.0	6.5
2015-07-28 16:30:00	1.0	215.0	12.0
2015-07-28 16:36:00	1.0	226.0	16.0
2015-07-28 16:42:00	1.0	232.0	18.9
2015-07-28 16:48:00	1.0	238.0	21.3
2015-07-28 16:54:00	1.0	245.0	30.8
2015-07-28 17:00:00	1.0	241.0	37.7
2015-07-28 17:06:00	1.0	233.0	40.8
2015-07-28 17:12:00	1.0	228.0	47.6
2015-07-28 17:18:00	1.0	226.0	47.2
2015-07-28 17:24:00	1.0	230.0	41.5
2015-07-28 17:30:00	1.0	231.0	37.5
2015-07-28 17:36:00	1.0	233.0	35.5
2015-07-28 17:42:00	1.0	224.0	40.2
2015-07-28 17:48:00	1.0	222.0	45.8
2015-07-28 17:54:00	1.0	222.0	50.4
2015-07-28 18:00:00	1.0	226.0	50.9
2015-07-28 18:06:00	1.0	226.0	52.4
2015-07-28 18:12:00	1.0	224.0	50.9
2015-07-28 18:18:00	1.0	223.0	52.7
2015-07-28 18:24:00	1.0	225.0	61.1
2015-07-28 18:30:00	1.0	225.0	57.6
2015-07-28 18:36:00	1.0	223.0	52.3
2015-07-28 18:42:00	1.0	218.0	58.6
2015-07-28 18:48:00	1.0	216.0	59.9
2015-07-28 18:54:00	1.0	219.0	60.9
2015-07-28 19:00:00	1.0	217.0	60.8
2015-07-28 19:06:00	1.0	214.0	56.0
2015-07-28 19:12:00	1.0	214.0	53.2
2015-07-28 19:18:00	1.0	215.0	49.7
2015-07-28 19:24:00	1.0	216.0	44.0
2015-07-28 19:30:00	1.0	218.0	37.0
2015-07-28 19:36:00	1.0	214.0	34.4
2015-07-28 19:42:00	1.0	222.0	34.7
2015-07-28 19:48:00	1.0	222.0	37.8
2015-07-28 19:54:00	1.0	221.0	33.6
2015-07-28 20:00:00	1.0	219.0	30.1
2015-07-28 20:06:00	1.0	222.0	29.2
2015-07-28 20:12:00	1.0	220.0	31.4
2015-07-28 20:18:00	1.0	222.0	31.3
2015-07-28 20:24:00	1.0	224.0	28.4
2015-07-28 20:30:00	1.0	234.0	28.4
2015-07-28 20:36:00	1.0	239.0	27.2
2015-07-28 20:42:00	1.0	243.0	26.2
2015-07-28 20:48:00	1.0	240.0	27.1
2015-07-28 20:54:00	1.0	237.0	24.2
2015-07-28 21:00:00	1.0	246.0	24.8
2015-07-28 21:06:00	1.0	248.0	26.0
2015-07-28 21:12:00	1.0	242.0	28.1
2015-07-28 21:18:00	1.0	248.0	28.8
2015-07-28 21:24:00	1.0	261.0	25.6
2015-07-28 21:30:00	1.0	260.0	25.7
2015-07-28 21:36:00	1.0	262.0	20.3
2015-07-28 21:42:00	1.0	248.0	20.1
2015-07-28 21:48:00	1.0	235.0	14.1
2015-07-28 21:54:00	1.0	236.0	12.3
2015-07-28 22:00:00	1.0	238.0	11.3
2015-07-28 22:06:00	1.0	223.0	9.9
2015-07-28 22:12:00	1.0	212.0	7.0
2015-07-28 22:18:00	1.0	197.0	4.7
2015-07-28 22:24:00	1.0	161.0	7.6
2015-07-28 22:30:00	1.0	176.0	6.6
2015-07-28 22:36:00	1.0	192.0	4.1
2015-07-28 22:42:00	1.0	166.0	5.9
2015-07-28 22:48:00	1.0	108.0	2.6
2015-07-28 22:54:00	1.0	126.0	2.7
2015-07-28 23:00:00	1.0	110.0	5.9
2015-07-28 23:06:00	1.0	98.0	4.1
2015-07-28 23:12:00	1.0	87.0	6.1
2015-07-28 23:18:00	1.0	18.0	3.6
2015-07-28 23:24:00	1.0	69.0	5.9
2015-07-28 23:30:00	1.0	64.0	11.0
2015-07-28 23:36:00	1.0	59.0	11.2
2015-07-28 23:42:00	1.0	60.0	9.4
2015-07-28 23:48:00	1.0	64.0	9.6
2015-07-28 23:54:00	1.0	57.0	16.2
2015-07-29 00:00:00	1.0	48.0	17.2
2015-07-29 00:06:00	1.0	41.0	17.9
2015-07-29 00:12:00	1.0	49.0	19.1
2015-07-29 00:18:00	1.0	55.0	19.8
2015-07-29 00:24:00	1.0	54.0	22.5
2015-07-29 00:30:00	1.0	33.0	24.5
2015-07-29 00:36:00	1.0	27.0	27.0
2015-07-29 00:42:00	1.0	36.0	28.8
2015-07-29 00:48:00	1.0	36.0	27.6
2015-07-29 00:54:00	1.0	32.0	31.7
2015-07-29 01:00:00	1.0	31.0	29.0
2015-07-29 01:06:00	1.0	30.0	30.6
2015-07-29 01:12:00	1.0	34.0	28.1
2015-07-29 01:18:00	1.0	30.0	30.4
2015-07-29 01:24:00	1.0	38.0	27.2
2015-07-29 01:30:00	1.0	30.0	29.0
2015-07-29 01:36:00	1.0	34.0	27.0
2015-07-29 01:42:00	1.0	39.0	24.3
2015-07-29 01:48:00	1.0	46.0	26.2
2015-07-29 01:54:00	1.0	42.0	25.9
2015-07-29 02:00:00	1.0	44.0	27.5
2015-07-29 02:06:00	1.0	37.0	24.6
2015-07-29 02:12:00	1.0	30.0	27.0
2015-07-29 02:18:00	1.0	28.0	26.9
2015-07-29 02:24:00	1.0	45.0	23.1
2015-07-29 02:30:00	1.0	32.0	18.4
2015-07-29 02:36:00	1.0	18.0	13.3
2015-07-29 02:42:00	1.0	27.0	15.4
2015-07-29 02:48:00	1.0	50.0	10.7
2015-07-29 02:54:00	1.0	26.0	3.4
2015-07-29 03:00:00	1.0	308.0	4.1
2015-07-29 03:06:00	1.0	230.0	3.0
2015-07-29 03:12:00	1.0	338.0	4.1
2015-07-29 03:18:00	1.0	294.0	3.0
2015-07-29 03:24:00	1.0	281.0	4.5
2015-07-29 03:30:00	1.0	275.0	5.2
2015-07-29 03:36:00	1.0	284.0	7.0
2015-07-29 03:42:00	1.0	274.0	8.3
2015-07-29 03:48:00	1.0	247.0	5.7
2015-07-29 03:54:00	1.0	225.0	6.0
2015-07-29 04:00:00	1.0	225.0	7.0
2015-07-29 04:06:00	1.0	242.0	5.2
2015-07-29 04:12:00	1.0	254.0	7.7
2015-07-29 04:18:00	1.0	258.0	7.7
2015-07-29 04:24:00	1.0	247.0	8.0
2015-07-29 04:30:00	1.0	263.0	8.7
2015-07-29 04:36:00	1.0	252.0	10.5
2015-07-29 04:42:00	1.0	257.0	10.4
2015-07-29 04:48:00	1.0	257.0	9.9
2015-07-29 04:54:00	1.0	259.0	11.1
2015-07-29 05:00:00	1.0	247.0	13.6
2015-07-29 05:06:00	1.0	248.0	18.2
2015-07-29 05:12:00	1.0	255.0	18.5
2015-07-29 05:18:00	1.0	238.0	15.0
2015-07-29 05:24:00	1.0	244.0	15.7
2015-07-29 05:30:00	1.0	239.0	15.1
2015-07-29 05:36:00	1.0	229.0	16.5
2015-07-29 05:42:00	1.0	234.0	18.4
2015-07-29 05:48:00	1.0	233.0	18.1
2015-07-29 05:54:00	1.0	231.0	17.8
2015-07-29 06:00:00	1.0	233.0	16.5
2015-07-29 06:06:00	1.0	238.0	14.0
2015-07-29 06:12:00	1.0	225.0	17.9
2015-07-29 06:18:00	1.0	227.0	19.6
2015-07-29 06:24:00	1.0	231.0	20.2
2015-07-29 06:30:00	1.0	230.0	21.7
2015-07-29 06:36:00	1.0	237.0	18.9
2015-07-29 06:42:00	1.0	247.0	18.3
2015-07-29 06:48:00	1.0	250.0	22.7
2015-07-29 06:54:00	1.0	252.0	23.1
2015-07-29 07:00:00	1.0	238.0	25.7
2015-07-29 07:06:00	1.0	241.0	25.2
2015-07-29 07:12:00	1.0	247.0	23.4
2015-07-29 07:18:00	1.0	246.0	23.6
2015-07-29 07:24:00	1.0	238.0	24.0
2015-07-29 07:30:00	1.0	239.0	25.0
2015-07-29 07:36:00	1.0	240.0	29.0
2015-07-29 07:42:00	1.0	238.0	29.0
2015-07-29 07:48:00	1.0	234.0	30.6
2015-07-29 07:54:00	1.0	238.0	28.8
2015-07-29 08:00:00	1.0	243.0	27.0
2015-07-29 08:06:00	1.0	233.0	27.8
2015-07-29 08:12:00	1.0	225.0	27.2
2015-07-29 08:18:00	1.0	230.0	25.0
2015-07-29 08:24:00	1.0	234.0	23.5
2015-07-29 08:30:00	1.0	238.0	22.9
2015-07-29 08:36:00	1.0	240.0	23.0
2015-07-29 08:42:00	1.0	237.0	23.4
2015-07-29 08:48:00	1.0	245.0	22.7
2015-07-29 08:54:00	1.0	250.0	22.6
2015-07-29 09:00:00	1.0	250.0	24.5
2015-07-29 09:06:00	1.0	244.0	24.6
2015-07-29 09:12:00	1.0	252.0	18.6
2015-07-29 09:18:00	1.0	243.0	19.3
2015-07-29 09:24:00	1.0	243.0	17.1
2015-07-29 09:30:00	1.0	241.0	20.4
2015-07-29 09:36:00	1.0	263.0	12.7
2015-07-29 09:42:00	1.0	272.0	9.8
2015-07-29 09:48:00	1.0	252.0	7.2
2015-07-29 09:54:00	1.0	301.0	6.0
2015-07-29 10:00:00	1.0	128.0	4.2
2015-07-29 10:06:00	1.0	139.0	4.8
2015-07-29 10:12:00	1.0	216.0	4.7
2015-07-29 10:18:00	1.0	228.0	4.5
2015-07-29 10:24:00	1.0	187.0	6.0
2015-07-29 10:30:00	1.0	84.0	1.8
2015-07-29 10:36:00	1.0	106.0	2.4
2015-07-29 10:42:00	1.0	64.0	3.3
2015-07-29 10:48:00	1.0	10.0	3.8
2015-07-29 10:54:00	1.0	55.0	3.8
2015-07-29 11:00:00	1.0	71.0	10.4
2015-07-29 11:06:00	1.0	48.0	13.8
2015-07-29 11:12:00	1.0	57.0	15.9
2015-07-29 11:18:00	1.0	44.0	14.5
2015-07-29 11:24:00	1.0	26.0	14.5
2015-07-29 11:30:00	1.0	31.0	12.9
2015-07-29 11:36:00	1.0	29.0	28.8
2015-07-29 11:42:00	1.0	22.0	25.4
2015-07-29 11:48:00	1.0	26.0	24.2
2015-07-29 11:54:00	1.0	9.0	18.7
2015-07-29 12:00:00	1.0	18.0	20.1
2015-07-29 12:06:00	1.0	298.0	8.2
2015-07-29 12:12:00	1.0	242.0	6.6
2015-07-29 12:18:00	1.0	61.0	2.5
2015-07-29 12:24:00	1.0	324.0	4.1
2015-07-29 12:30:00	1.0	3.0	10.8
2015-07-29 12:36:00	1.0	297.0	5.6
2015-07-29 12:42:00	1.0	307.0	4.2
2015-07-29 12:48:00	1.0	286.0	4.5
2015-07-29 12:54:00	1.0	215.0	3.7
2015-07-29 13:00:00	1.0	226.0	4.6
2015-07-29 13:06:00	1.0	208.0	6.6
2015-07-29 13:12:00	1.0	227.0	8.0
2015-07-29 13:18:00	1.0	216.0	6.3
2015-07-29 13:24:00	1.0	222.0	6.8
2015-07-29 13:30:00	1.0	229.0	9.0
2015-07-29 13:36:00	1.0	228.0	10.1
2015-07-29 13:42:00	1.0	229.0	11.8
2015-07-29 13:48:00	1.0	213.0	7.4
2015-07-29 13:54:00	1.0	222.0	8.3
2015-07-29 14:00:00	1.0	203.0	7.8
2015-07-29 14:06:00	1.0	191.0	9.5
2015-07-29 14:12:00	1.0	186.0	7.9
2015-07-29 14:18:00	1.0	197.0	5.9
2015-07-29 14:24:00	1.0	161.0	8.6
2015-07-29 14:30:00	1.0	179.0	7.8
2015-07-29 14:36:00	1.0	186.0	7.2
2015-07-29 14:42:00	1.0	218.0	5.3
2015-07-29 14:48:00	1.0	248.0	5.6
2015-07-29 14:54:00	1.0	256.0	5.0
2015-07-29 15:00:00	1.0	244.0	6.5
2015-07-29 15:06:00	1.0	234.0	8.8
2015-07-29 15:12:00	1.0	226.0	4.8
2015-07-29 15:18:00	1.0	294.0	0.7
2015-07-29 15:24:00	1.0	140.0	1.1
2015-07-29 15:30:00	1.0	85.0	2.5
2015-07-29 15:36:00	1.0	257.0	5.3
2015-07-29 15:42:00	1.0	246.0	11.9
2015-07-29 15:48:00	1.0	259.0	13.1
2015-07-29 15:54:00	1.0	256.0	7.7
2015-07-29 16:00:00	1.0	252.0	8.0
2015-07-29 16:06:00	1.0	243.0	5.7
2015-07-29 16:12:00	1.0	199.0	3.4
2015-07-29 16:18:00	1.0	249.0	4.4
2015-07-29 16:24:00	1.0	221.0	1.7
2015-07-29 16:30:00	1.0	260.0	4.0
2015-07-29 16:36:00	1.0	260.0	7.2
2015-07-29 16:42:00	1.0	252.0	6.6
2015-07-29 16:48:00	1.0	247.0	9.1
2015-07-29 16:54:00	1.0	254.0	9.0
2015-07-29 17:00:00	1.0	247.0	8.5
2015-07-29 17:06:00	1.0	257.0	9.7
2015-07-29 17:12:00	1.0	245.0	10.3
2015-07-29 17:18:00	1.0	251.0	19.6
2015-07-29 17:24:00	1.0	248.0	24.8
2015-07-29 17:30:00	1.0	239.0	37.2
2015-07-29 17:36:00	1.0	240.0	40.6
2015-07-29 17:42:00	1.0	243.0	38.1
2015-07-29 17:48:00	1.0	242.0	38.3
2015-07-29 17:54:00	1.0	241.0	38.7
2015-07-29 18:00:00	1.0	237.0	37.9
2015-07-29 18:06:00	1.0	238.0	35.5
2015-07-29 18:12:00	1.0	233.0	39.8
2015-07-29 18:18:00	1.0	227.0	40.6
2015-07-29 18:24:00	1.0	231.0	43.7
2015-07-29 18:30:00	1.0	226.0	48.8
2015-07-29 18:36:00	1.0	220.0	52.2
2015-07-29 18:42:00	1.0	218.0	57.2
2015-07-29 18:48:00	1.0	220.0	62.0
2015-07-29 18:54:00	1.0	220.0	64.8
2015-07-29 19:00:00	1.0	219.0	69.2
2015-07-29 19:06:00	1.0	219.0	73.6
2015-07-29 19:12:00	1.0	218.0	73.4
2015-07-29 19:18:00	1.0	222.0	67.6
2015-07-29 19:24:00	1.0	225.0	62.1
2015-07-29 19:30:00	1.0	224.0	63.2
2015-07-29 19:36:00	1.0	223.0	63.2
2015-07-29 19:42:00	1.0	225.0	61.8
2015-07-29 19:48:00	1.0	224.0	56.6
2015-07-29 19:54:00	1.0	221.0	54.5
2015-07-29 20:00:00	1.0	217.0	49.5
2015-07-29 20:06:00	1.0	220.0	50.2
2015-07-29 20:12:00	1.0	219.0	47.6
2015-07-29 20:18:00	1.0	215.0	43.8
2015-07-29 20:24:00	1.0	211.0	41.5
2015-07-29 20:30:00	1.0	224.0	37.1
2015-07-29 20:36:00	1.0	215.0	36.3
2015-07-29 20:42:00	1.0	213.0	35.8
2015-07-29 20:48:00	1.0	208.0	34.0
2015-07-29 20:54:00	1.0	206.0	32.1
2015-07-29 21:00:00	1.0	216.0	31.0
2015-07-29 21:06:00	1.0	216.0	30.9
2015-07-29 21:12:00	1.0	217.0	31.1
2015-07-29 21:18:00	1.0	224.0	28.9
2015-07-29 21:24:00	1.0	226.0	29.8
2015-07-29 21:30:00	1.0	227.0	28.7
2015-07-29 21:36:00	1.0	234.0	26.4
2015-07-29 21:42:00	1.0	244.0	25.2
2015-07-29 21:48:00	1.0	254.0	24.0
2015-07-29 21:54:00	1.0	253.0	25.0
2015-07-29 22:00:00	1.0	245.0	30.1
2015-07-29 22:06:00	1.0	245.0	28.7
2015-07-29 22:12:00	1.0	249.0	26.9
2015-07-29 22:18:00	1.0	246.0	22.7
2015-07-29 22:24:00	1.0	244.0	23.6
2015-07-29 22:30:00	1.0	241.0	20.4
2015-07-29 22:36:00	1.0	237.0	18.6
2015-07-29 22:42:00	1.0	236.0	17.5
2015-07-29 22:48:00	1.0	234.0	16.9
2015-07-29 22:54:00	1.0	229.0	16.8
2015-07-29 23:00:00	1.0	224.0	15.8
2015-07-29 23:06:00	1.0	243.0	10.8
2015-07-29 23:12:00	1.0	257.0	7.3
2015-07-29 23:18:00	1.0	237.0	5.5
2015-07-29 23:24:00	1.0	221.0	3.1
2015-07-29 23:30:00	1.0	200.0	1.3
2015-07-29 23:36:00	1.0	182.0	0.4
2015-07-29 23:42:00	1.0	106.0	5.7
2015-07-29 23:48:00	1.0	112.0	6.2
2015-07-29 23:54:00	1.0	72.0	7.7
2015-07-30 00:00:00	1.0	57.0	14.5
2015-07-30 00:06:00	1.0	70.0	13.5
2015-07-30 00:12:00	1.0	67.0	17.3
2015-07-30 00:18:00	1.0	22.0	25.9
2015-07-30 00:24:00	1.0	12.0	24.8
2015-07-30 00:30:00	1.0	29.0	21.3
2015-07-30 00:36:00	1.0	37.0	21.7
2015-07-30 00:42:00	1.0	33.0	25.6
2015-07-30 00:48:00	1.0	41.0	26.8
2015-07-30 00:54:00	1.0	38.0	27.9
2015-07-30 01:00:00	1.0	44.0	26.5
2015-07-30 01:06:00	1.0	44.0	31.2
2015-07-30 01:12:00	1.0	36.0	28.4
2015-07-30 01:18:00	1.0	30.0	28.6
2015-07-30 01:24:00	1.0	37.0	26.2
2015-07-30 01:30:00	1.0	33.0	23.9
2015-07-30 01:36:00	1.0	46.0	22.3
2015-07-30 01:42:00	1.0	55.0	22.3
2015-07-30 01:48:00	1.0	57.0	21.7
2015-07-30 01:54:00	1.0	46.0	18.9
2015-07-30 02:00:00	1.0	6.0	28.4
2015-07-30 02:06:00	1.0	0.0	33.1
2015-07-30 02:12:00	1.0	2.0	30.9
2015-07-30 02:18:00	1.0	353.0	41.6
2015-07-30 02:24:00	1.0	354.0	41.1
2015-07-30 02:30:00	1.0	351.0	40.7
2015-07-30 02:36:00	1.0	6.0	19.9
2015-07-30 02:42:00	1.0	34.0	22.3
2015-07-30 02:48:00	1.0	21.0	28.2
2015-07-30 02:54:00	1.0	357.0	31.3
2015-07-30 03:00:00	1.0	3.0	26.1
2015-07-30 03:06:00	1.0	6.0	25.3
2015-07-30 03:12:00	1.0	10.0	20.3
2015-07-30 03:18:00	1.0	20.0	20.5
2015-07-30 03:24:00	1.0	30.0	21.8
2015-07-30 03:30:00	1.0	101.0	12.5
2015-07-30 03:36:00	1.0	123.0	9.6
2015-07-30 03:42:00	1.0	163.0	6.4
2015-07-30 03:48:00	1.0	212.0	9.8
2015-07-30 03:54:00	1.0	214.0	16.4
